,Actual,Predicted
182,164.35600298284854,164.08506231846286
183,178.0,173.43637304666885
184,170.0,162.8903137756088
185,155.0,158.49612241266712
186,181.0,172.99695391037469
187,151.5,158.54006432629654
188,166.8,164.20857118449132
189,164.35600298284854,164.08506231846286
190,165.0,168.16334341113884
191,163.2,163.76915204819716
192,170.0,180.46707922737554
193,178.0,164.64799032078548
194,154.0,154.4974082723902
195,172.0,162.45089463931464
196,163.0,168.602762547433
197,152.0,159.81437982154964
198,163.0,165.966247729668
199,181.0,174.31521131925717
200,167.0,161.57205636672631
201,165.0,164.20857118449132
202,168.0,169.48160082002133
203,161.0,161.57205636672631
204,166.0,164.20857118449132
205,164.35600298284854,164.08506231846286
206,168.0,170.79985822890384
207,170.0,175.19404959184553
208,159.0,163.76915204819716
209,161.0,166.3177830387033
210,178.0,162.45089463931464
211,177.0,164.64799032078548
212,178.0,162.01147550302048
213,173.0,166.84508600225632
214,173.0,166.84508600225632
215,151.0,159.81437982154964
216,149.5,155.85960759490212
217,174.0,164.64799032078548
218,173.0,160.2537989578438
219,169.0,162.45089463931464
220,157.0,157.22180691741403
221,179.0,172.99695391037469
222,177.0,176.07288786443385
223,171.0,164.20857118449132
224,151.0,166.27384112507391
225,164.0,163.4615586527912
226,175.0,163.76915204819716
227,152.0,153.66251191343127
228,164.35600298284854,164.08506231846286
229,163.5,159.37496068525547
230,163.5,166.84508600225632
231,154.0,159.11130920347895
232,173.0,158.93554154896128
233,157.0,158.49612241266712
234,169.0,161.13263723043212
235,169.0,166.84508600225632
236,182.0,165.5268285933738
237,161.5,157.6172841400788
238,174.0,172.55753477408052
239,154.0,161.13263723043212
240,164.35600298284854,164.08506231846286
241,163.0,167.2845051385505
242,153.3,158.58400623992597
243,172.0,167.72392427484465
244,169.0,170.79985822890384
245,173.0,170.36043909260968
246,155.0,158.49612241266712
247,165.0,162.8903137756088
248,178.0,176.07288786443385
249,165.0,166.84508600225632
250,160.0,164.56010649352663
251,162.0,164.4722226662678
252,153.0,159.81437982154964
253,170.0,171.67869650149217
254,157.5,168.16334341113884
255,163.0,162.8903137756088
256,166.0,165.5268285933738
257,144.0,159.81437982154964
258,172.0,165.08740945707964
259,164.35600298284854,164.08506231846286
260,161.5,164.64799032078548
261,179.0,162.01147550302048
262,152.0,163.76915204819716
263,161.0,161.13263723043212
264,167.0,161.74782402124396
265,164.35600298284854,164.08506231846286
266,164.35600298284854,164.08506231846286
267,169.0,167.2845051385505
268,169.0,166.40566686596216
269,176.0,162.8903137756088
270,146.0,160.69321809413796
271,164.35600298284854,164.08506231846286
272,169.0,160.2537989578438
273,173.0,162.45089463931464
274,164.35600298284854,164.08506231846286
275,159.0,167.50421470669758
276,159.2,166.84508600225632
277,158.0,161.13263723043212
278,154.5,158.05670327637296
279,165.0,165.5268285933738
280,150.5,161.00081148954388
281,168.0,165.5268285933738
282,175.0,170.36043909260968
283,150.0,155.94749142216097
284,164.35600298284854,164.08506231846286
285,164.35600298284854,164.08506231846286
286,182.0,161.13263723043212
287,172.0,162.45089463931464
288,159.0,159.81437982154964
289,164.35600298284854,164.08506231846286
290,155.0,158.49612241266712
291,176.0,161.57205636672631
292,160.0,171.7226384151216
293,173.0,169.48160082002133
294,163.0,158.93554154896128
295,152.0,160.2537989578438
296,154.0,158.49612241266712
297,153.0,162.8903137756088
298,150.0,159.81437982154964
299,173.0,167.72392427484465
300,145.0,157.6172841400788
301,155.5,159.50678642614372
302,179.0,171.239277365198
303,172.0,169.48160082002133
304,162.0,162.45089463931464
305,147.0,164.64799032078548
306,174.0,163.76915204819716
307,156.5,166.09807347055624
308,164.1,164.64799032078548
309,171.0,168.16334341113884
310,161.0,161.13263723043212
311,154.0,162.01147550302048
312,174.0,159.37496068525547
313,164.0,164.64799032078548
314,182.0,179.14882181849305
315,145.0,153.7064538270607
316,158.0,156.73844586749044
317,161.0,160.69321809413796
318,169.0,164.64799032078548
319,169.0,167.2845051385505
