,Actual,Predicted
334,162.0,157.9319532238658
335,177.0,167.23372233001118
336,154.0,159.12789496608448
337,164.0,163.6901912419558
338,153.0,163.1143674401468
339,151.0,160.58960153990733
340,164.0,163.6901912419558
341,170.0,169.00548787403886
342,163.0,161.47548431192118
343,156.0,163.6901912419558
344,152.0,161.56407258912256
345,171.0,167.23372233001118
346,164.0,163.6901912419558
347,172.0,157.9319532238658
348,168.0,162.80430846994196
349,164.0,163.6901912419558
350,149.5,160.1466601539004
351,174.0,164.1331326279627
352,175.0,168.56254648803196
353,155.0,157.3561294220568
354,164.5,157.9319532238658
355,172.0,161.47548431192118
356,164.0,163.6901912419558
357,154.0,161.03254292591424
358,170.0,158.81783599587965
359,176.0,172.10607757608733
360,187.0,164.1331326279627
361,164.0,163.6901912419558
362,171.0,167.23372233001118
363,164.0,163.6901912419558
364,151.5,158.3748946098727
365,174.0,160.58960153990733
366,164.0,163.6901912419558
367,160.0,161.47548431192118
368,184.0,165.4619567859835
369,165.0,160.1466601539004
370,158.0,158.3748946098727
371,157.0,156.7360114816471
372,166.0,162.36136708393502
373,174.0,169.4484292600458
374,154.0,161.91842569792811
375,162.0,173.87784312011505
376,158.0,166.79078094400427
377,157.0,153.9454807498035
378,171.0,165.4619567859835
379,181.0,166.79078094400427
380,169.0,162.36136708393502
381,160.2,162.80430846994196
382,151.0,157.66618839226163
383,149.0,158.68495358007758
384,175.0,174.32078450612195
385,169.0,169.4484292600458
386,168.0,165.01901539997658
387,152.0,160.7224839557094
388,158.0,158.3748946098727
389,164.0,157.79907080806373
390,175.0,164.57607401396965
391,156.0,162.80430846994196
392,163.0,160.36813084690388
393,171.0,167.6766637160181
394,164.0,163.6901912419558
395,151.0,159.92518946089695
396,169.0,172.54901896209427
397,169.0,162.36136708393502
398,160.0,159.96948359949764
399,164.0,163.6901912419558
400,156.0,161.3868960347198
401,169.0,160.58960153990733
402,173.9,163.24724985594887
403,176.0,163.24724985594887
404,161.0,161.56407258912256
405,167.0,180.5219639102189
406,175.0,172.9919603481012
407,177.0,169.4484292600458
408,164.0,163.6901912419558
409,160.8,162.80430846994196
410,177.0,169.00548787403886
411,158.7,162.36136708393502
412,157.0,170.77725341806658
413,161.0,167.23372233001118
414,170.0,172.10607757608733
415,147.5,172.9919603481012
416,154.0,157.9319532238658
417,164.0,163.6901912419558
418,171.0,164.1331326279627
419,164.0,158.3748946098727
420,143.8,157.754776669463
421,169.1,161.91842569792811
422,184.0,177.86431559417736
423,160.0,158.77354185727896
424,172.0,172.10607757608733
425,163.0,158.95071841168172
426,159.0,160.1466601539004
427,161.0,162.36136708393502
428,175.0,170.77725341806658
429,177.0,169.00548787403886
430,157.0,167.23372233001118
431,172.0,171.66313619008042
432,184.0,167.23372233001118
433,175.0,174.7637258921289
434,157.0,160.41242498550457
435,156.0,163.20295571734817
436,173.0,167.6766637160181
437,164.0,163.6901912419558
438,193.0,168.56254648803196
439,171.0,160.58960153990733
440,171.0,161.47548431192118
441,177.0,158.3748946098727
442,159.0,173.78925484291364
443,175.0,168.11960510202502
444,164.0,163.6901912419558
445,164.0,163.6901912419558
446,164.0,163.6901912419558
447,182.0,174.32078450612195
448,159.0,170.33431203205964
449,175.0,171.66313619008042
450,151.0,161.47548431192118
451,170.0,169.4484292600458
452,187.0,176.09255005014967
453,172.0,166.79078094400427
454,158.0,159.26077738188656
455,154.0,157.48901183785887
456,160.0,167.41089888441397
457,174.0,163.24724985594887
458,172.0,172.10607757608733
459,166.0,168.56254648803196
460,164.0,163.6901912419558
461,159.0,164.62036815257034
462,180.0,172.54901896209427
463,148.0,152.21800934437647
464,165.0,162.80430846994196
465,158.5,169.31554684424373
466,145.0,161.03254292591424
467,164.0,166.34783955799733
468,167.0,160.58960153990733
469,174.0,168.11960510202502
470,171.0,171.66313619008042
471,162.0,168.42966407222988
472,150.0,160.8110722329108
473,152.0,164.57607401396965
474,183.0,162.80430846994196
475,158.5,167.23372233001118
476,168.0,164.57607401396965
477,195.0,173.87784312011505
478,162.0,165.01901539997658
479,168.0,165.01901539997658
480,156.5,161.91842569792811
481,162.0,167.63236957741742
482,155.0,158.3748946098727
483,170.0,171.66313619008042
484,147.0,160.1466601539004
485,158.0,163.15866157874748
486,170.0,171.66313619008042
487,180.0,178.30725698018426
488,152.5,164.7532505683724
489,157.8,169.4484292600458
490,157.0,158.24201219407064
491,152.0,167.0565457756084
492,164.0,163.6901912419558
493,170.0,174.32078450612195
494,169.0,159.26077738188656
495,164.0,163.6901912419558
496,156.0,165.01901539997658
497,153.2,167.23372233001118
498,149.8,162.36136708393502
499,175.0,164.57607401396965
500,166.0,161.03254292591424
501,176.0,166.79078094400427
502,164.0,163.6901912419558
503,169.0,162.80430846994196
504,160.0,157.9319532238658
505,151.0,164.2217209051641
506,161.0,161.47548431192118
507,164.0,163.6901912419558
508,160.0,160.58960153990733
509,183.0,163.24724985594887
510,180.0,174.7637258921289
511,158.8,159.0393066888831
512,157.0,169.66989995304925
513,160.0,166.25925128079595
514,168.0,171.66313619008042
515,161.0,167.23372233001118
516,150.0,159.7037187678935
517,185.0,168.11960510202502
518,163.0,160.1466601539004
519,155.0,170.20142961625757
520,188.0,167.6766637160181
521,151.0,158.3748946098727
522,165.0,169.4484292600458
523,180.0,166.79078094400427
524,154.0,156.02730526403602
525,160.0,162.80430846994196
526,164.0,163.6901912419558
527,157.0,159.7037187678935
528,174.0,166.34783955799733
529,151.0,162.36136708393502
530,164.0,163.6901912419558
531,164.0,163.6901912419558
532,159.0,163.24724985594887
533,144.0,158.3748946098727
534,158.0,158.3748946098727
535,177.0,163.6901912419558
536,155.0,161.47548431192118
537,164.0,160.58960153990733
538,164.0,165.90489817199042
539,164.0,163.6901912419558
540,164.0,163.6901912419558
541,173.0,167.6766637160181
542,164.0,163.6901912419558
543,173.0,170.33431203205964
544,147.0,157.9319532238658
545,173.0,169.4484292600458
546,164.0,163.6901912419558
547,159.5,158.81783599587965
548,164.0,163.6901912419558
549,184.0,168.56254648803196
550,148.0,163.6901912419558
551,173.0,168.11960510202502
552,152.8,158.3748946098727
553,150.0,160.58960153990733
554,151.0,158.06483563966788
555,172.0,169.4484292600458
556,176.0,174.7637258921289
557,186.0,172.54901896209427
558,180.0,162.80430846994196
559,152.0,158.4191887484734
560,155.0,162.31707294533433
561,159.0,161.03254292591424
562,173.0,167.23372233001118
563,167.0,166.34783955799733
564,163.0,165.4619567859835
565,146.0,156.2930700956402
566,164.0,163.6901912419558
567,175.0,171.2201948040735
568,151.8,165.01901539997658
569,155.0,163.82307365775787
570,161.5,162.80430846994196
571,170.0,166.34783955799733
572,162.0,167.23372233001118
573,157.0,164.57607401396965
574,164.0,163.6901912419558
575,170.0,167.6766637160181
576,172.0,169.00548787403886
577,181.0,176.09255005014967
578,149.5,160.58960153990733
579,156.0,159.26077738188656
580,154.0,160.58960153990733
581,160.0,175.7381969413441
582,163.0,165.01901539997658
583,166.0,167.23372233001118
584,148.0,157.09036459045262
585,153.0,162.80430846994196
586,169.0,171.66313619008042
587,153.0,159.7037187678935
588,163.0,165.4176626473828
589,173.0,159.7037187678935
590,170.0,162.36136708393502
591,169.0,163.6901912419558
592,169.0,159.7037187678935
593,171.0,161.91842569792811
594,164.0,163.6901912419558
595,153.4,161.91842569792811
596,162.0,155.27430490782424
597,150.0,161.91842569792811
598,169.0,159.26077738188656
599,165.0,165.90489817199042
600,170.0,171.66313619008042
601,181.0,166.79078094400427
602,164.0,163.6901912419558
603,170.0,162.36136708393502
604,153.0,160.2352484311018
605,164.0,163.6901912419558
606,167.0,160.1466601539004
607,166.0,162.80430846994196
608,160.0,169.00548787403886
609,157.0,164.39889745956688
610,153.0,155.27430490782424
611,163.0,161.16542534171634
612,160.0,160.58960153990733
613,170.0,175.2066672781358
614,151.0,158.02054150106719
615,155.0,165.01901539997658
616,162.0,165.4619567859835
617,175.0,178.30725698018426
618,154.0,155.0528342148208
619,152.0,168.91689959683748
620,170.0,171.66313619008042
621,170.0,163.24724985594887
622,180.0,177.86431559417736
623,164.0,163.6901912419558
624,154.0,159.26077738188656
625,164.0,158.3748946098727
626,156.0,158.81783599587965
627,150.2,168.56254648803196
628,153.0,156.1601876798381
629,166.0,169.00548787403886
630,164.5,165.01901539997658
631,162.0,157.79907080806373
632,163.0,165.4619567859835
633,164.0,164.04454435076133
634,164.5,158.3748946098727
635,156.0,159.57083635209142
636,178.0,177.42137420817042
637,169.0,171.2201948040735
638,169.0,173.87784312011505
639,162.0,159.12789496608448
640,164.0,167.23372233001118
641,164.0,163.6901912419558
642,182.0,163.6901912419558
643,153.0,159.7037187678935
644,161.0,164.57607401396965
645,154.0,166.34783955799733
646,164.0,163.6901912419558
647,152.0,162.22848466813295
648,151.0,165.90489817199042
649,161.5,162.36136708393502
650,169.0,163.24724985594887
651,174.0,167.6766637160181
652,164.0,159.7037187678935
653,158.8,157.48901183785887
654,157.0,163.24724985594887
655,175.0,169.89137064605274
656,154.5,158.81783599587965
657,153.0,161.03254292591424
658,165.0,157.9319532238658
659,175.0,171.66313619008042
660,155.0,171.66313619008042
661,164.0,163.6901912419558
662,164.0,163.6901912419558
663,162.0,157.3118352834561
664,144.0,163.15866157874748
665,170.0,172.10607757608733
666,168.0,169.89137064605274
667,159.0,165.90489817199042
668,174.0,166.79078094400427
669,171.0,163.24724985594887
670,165.0,163.24724985594887
671,166.0,171.66313619008042
672,160.0,159.7037187678935
673,154.0,160.58960153990733
674,153.5,158.3748946098727
675,165.0,157.53330597645956
676,163.0,171.2201948040735
677,167.0,164.57607401396965
678,169.0,157.04607045185196
679,175.0,169.89137064605274
680,176.0,173.4349017341081
681,171.0,171.2201948040735
682,174.0,167.23372233001118
683,174.0,160.58960153990733
684,166.0,159.7037187678935
685,169.0,165.90489817199042
686,162.0,165.01901539997658
687,163.0,160.58960153990733
688,159.0,167.6766637160181
689,160.5,160.1466601539004
690,150.0,159.92518946089695
691,178.0,173.4349017341081
692,164.0,163.6901912419558
693,164.0,155.27430490782424
694,167.0,162.80430846994196
695,164.0,163.6901912419558
696,160.0,164.1331326279627
697,150.0,158.3748946098727
698,164.0,163.6901912419558
699,163.0,161.47548431192118
700,163.0,165.10760367717796
701,164.0,163.6901912419558
702,159.8,157.9319532238658
703,162.0,157.04607045185196
704,182.0,183.62255361226735
705,164.0,163.6901912419558
706,161.0,167.01225163700772
707,158.2,167.23372233001118
708,162.0,165.90489817199042
709,152.0,163.33583813315025
710,167.0,157.9319532238658
711,175.0,162.80430846994196
712,167.0,162.80430846994196
713,147.0,170.77725341806658
714,169.0,160.58960153990733
715,169.0,171.66313619008042
716,162.0,160.05807187669902
717,159.0,160.67818981710872
718,158.2,165.01901539997658
719,170.0,164.57607401396965
720,164.0,163.6901912419558
721,156.5,158.81783599587965
722,160.0,159.7037187678935
723,152.0,160.85536637151148
724,164.0,163.6901912419558
725,151.0,157.9319532238658
726,179.0,182.7366708402535
727,167.0,166.34783955799733
728,164.0,163.6901912419558
729,164.0,163.6901912419558
730,156.0,160.58960153990733
731,161.0,160.1466601539004
732,164.0,163.6901912419558
733,153.0,171.66313619008042
734,148.0,162.36136708393502
735,175.0,167.23372233001118
736,164.0,163.6901912419558
737,158.0,169.4484292600458
738,164.0,163.6901912419558
739,157.0,161.29830775751842
740,150.0,158.95071841168172
741,173.0,169.89137064605274
742,160.0,165.4619567859835
743,164.0,163.6901912419558
744,170.0,164.57607401396965
745,168.0,167.6766637160181
746,164.0,163.6901912419558
747,153.0,163.24724985594887
748,155.0,163.6901912419558
749,162.0,161.91842569792811
750,153.0,158.3748946098727
751,176.0,169.89137064605274
752,148.5,156.1601876798381
753,180.0,158.81783599587965
754,177.0,169.00548787403886
755,163.0,165.90489817199042
756,154.5,163.6901912419558
757,164.0,163.6901912419558
